,System 1,System 2,System 3,System 4,System 5,System 6,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,M1 STA,DM1 STA,M2 STA,DM2 STA,M3 STA,DM3 STA,M4 STA,DM4 STA,M5 STA,DM5 STA,M6 STA,DM6 STA,LQR Value function,LQR Integral value function,Control 1,Control 2,Control 3,Control 4,Control 5,Control 6
41,4.93,5.03,4.9,5.04,4.79,4.93,5.2568988604006055,5.2568988604006055,5.2568988604006055,5.2568988604006055,5.2568988604006055,5.2568988604006055,0.3282578803708996,0.082028033187224,0.2470179876766443,0.18990089365747753,0.3640238168496245,0.1825613760631345,0.23174300971704453,-0.01285248729623422,0.47074244512808,0.6813456830555084,0.3286714625725111,0.1849946170003468,3002.5848265465283,126168.8448036952,-33.52060187269946,-24.59980955288819,-37.529460981190724,-21.56642752654521,-53.533825480126964,-34.553110746731285
42,4.93,4.9,4.92,5.0,4.86,5.01,5.263128718184565,5.263128718184565,5.263128718184565,5.263128718184565,5.263128718184565,5.263128718184565,0.3329373860915254,0.13194600515403676,0.2691149934171368,0.23971099276382007,0.35681232457344464,0.13237881468707136,0.24201234909348224,0.037160365191062014,0.46148357571580706,0.6306643373724528,0.31370171306079164,0.13480962238334648,2981.8939692581616,129150.73877295337,-34.64430137913845,-38.72567660970599,-35.648891367763895,-26.69207822949336,-46.647004537154444,-26.671017076408127
43,4.94,5.01,4.92,5.06,4.83,4.95,5.269355978994305,5.269355978994305,5.269355978994305,5.269355978994305,5.269355978994305,5.269355978994305,0.33033321724279563,0.08181405914888272,0.26531572490840266,0.18947128177105627,0.35259829237751783,0.08224643587238427,0.23129929623737597,-0.012876795174129048,0.4584035269337653,0.5800336730350802,0.3192477987578766,0.18467481276096315,3012.9257890378694,132163.66456199123,-33.76422949752635,-27.842024673855295,-35.7690650889898,-20.811707107012428,-49.76293147351933,-33.795427204560156
44,4.94,4.94,4.93,4.99,4.88,5.03,5.275580581369276,5.275580581369276,5.275580581369276,5.275580581369276,5.275580581369276,5.275580581369276,0.33516734614855864,0.13173224508973386,0.28284963341335273,0.2392818104892852,0.34804185168545104,0.03216418943651188,0.2449182356234482,0.037136081621045085,0.44870675660156595,0.5294536393620451,0.3044902758261075,0.1344901379482022,2994.165250635991,135157.82981262723,-34.88740547735972,-35.96587070909785,-34.889225665415154,-28.93758221010741,-44.877100661511385,-25.912811068855483
45,4.95,4.99,4.93,5.07,4.87,5.01,5.281802463875166,5.281802463875166,5.281802463875166,5.281802463875166,5.281802463875166,5.281802463875166,0.3326690449349182,0.08160051284464413,0.2906367657597372,0.28904252867879593,0.35169488155936457,0.08213202524707537,0.2341260345935029,-0.012901054460575961,0.44202629221947176,0.4789241857226831,0.2946828243281543,0.084355647810254,3028.186784147757,138186.01659677498,-34.00679777443864,-32.08594589422897,-36.012627459951226,-21.056173480553365,-45.993004648830755,-28.032925539508014
46,4.96,4.91,4.95,4.99,4.89,5.04,5.288021565104504,5.288021565104504,5.288021565104504,5.288021565104504,5.288021565104504,5.288021565104504,0.3290620353863969,0.03151891233179949,0.31097310630310504,0.33875348615011713,0.3451485295046069,0.03204989322182829,0.24892943716598898,0.03711184659388462,0.43378712555550314,0.4284452615369604,0.282270967554783,0.034271292162443734,2986.0397856014984,141172.05638237647,-33.126414575868544,-41.20849315853933,-34.131988988697636,-30.181748517734334,-44.10838730004568,-25.152014827748143
47,4.96,5.01,4.95,5.03,4.89,4.99,5.294237823677275,5.294237823677275,5.294237823677275,5.294237823677275,5.294237823677275,5.294237823677275,0.3333647395728129,0.08148739341946769,0.30423911162897715,0.288414732663967,0.34331320572945295,-0.017982156671393544,0.2564752500699745,0.08707473474729074,0.4273238448188905,0.37801681627542344,0.2912241414873264,0.08423702087028129,3004.320082231305,144176.37646460778,-34.24926030711444,-31.32299750726154,-34.252068270654924,-27.303538393674987,-44.22449168334892,-31.27608267361748
48,4.96,4.98,4.95,5.02,4.91,5.05,5.300451178241514,5.300451178241514,5.300451178241514,5.300451178241514,5.300451178241514,5.300451178241514,0.33889710802179174,0.13140590602604824,0.3144586166792358,0.33812631793130304,0.34785926231692277,0.03203582548527785,0.2663800195392915,0.13698766001254345,0.4191553350636903,0.32763879945914803,0.27965989785032996,0.034152783849411006,3001.159885448886,147177.53635005667,-35.37131450042056,-35.44372654230407,-35.37511990594037,-29.425786502178106,-42.34031138429291,-25.39384851260773
49,5.06,4.85,4.96,4.99,4.92,5.11,5.306661567473921,5.306661567473921,5.306661567473921,5.306661567473921,5.306661567473921,5.306661567473921,0.32165008717469673,0.08127450012002217,0.3401513051552302,0.38778819161337175,0.34575529762453533,-0.01799621034020743,0.2809376445778889,0.1868506723525309,0.41119695108230625,0.2773111606596889,0.2624361073032252,-0.01588136893443841,3006.4795944399457,150184.0159444966,-25.48731096933321,-49.56615991043244,-34.4943623053435,-33.547737381738116,-41.45658959198923,-19.511819969556875
50,5.05,4.92,4.96,5.0,4.94,5.11,5.3128689300804615,5.3128689300804615,5.3128689300804615,5.3128689300804615,5.3128689300804615,5.3128689300804615,0.30759428669694716,0.03119322561990215,0.3574652271749701,0.43740040342175834,0.3502901213844256,0.03202178587013278,0.29324680998430835,0.23666382168017835,0.4018123396297903,0.22703384949902922,0.2473710247431939,-0.06586548756550398,3023.0833138575476,153207.09925835417,-26.606256769980956,-43.68279369268885,-35.61681473601908,-33.66788574462499,-39.57281978456361,-19.63149006860632
